Y;X;osm_id;code;fclass;name;ref;oneway;maxspeed;layer;bridge;tunnel;xAtZero;yAtZero;xAtOne;yAtOne;vertex_pos;vertex_ind;vertex_par;vertex_p_1;distance;angle;xkord;ykord
60.1757848;24.8047137;541001124;5153;footway;Länsituuli;;B;0;1;F;F;24.8051112;60.1758455;24.8042503;60.1756644;0;0;0;0;0;261.0956774785;24.8047137;60.1757848
60.1757686;24.8046103;541001124;5153;footway;Länsituuli;;B;0;1;F;F;24.8051112;60.1758455;24.8042503;60.1756644;-1;1;0;1;0.0001046614;261.0956774785;24.8046103;60.1757686
60.1757686;24.8046103;541001124;5153;footway;Länsituuli;;B;0;1;F;F;24.8051112;60.1758455;24.8042503;60.1756644;0;0;0;0;0;261.1315244619;24.8046103;60.1757686
60.1757395;24.8044238;541001124;5153;footway;Länsituuli;;B;0;1;F;F;24.8051112;60.1758455;24.8042503;60.1756644;-1;1;0;1;0.0001887566;261.1315244619;24.8044238;60.1757395
60.1757395;24.8044238;541001124;5153;footway;Länsituuli;;B;0;1;F;F;24.8051112;60.1758455;24.8042503;60.1756644;0;0;0;0;0;261.4540903987;24.8044238;60.1757395
60.1757256;24.8043313;541001124;5153;footway;Länsituuli;;B;0;1;F;F;24.8051112;60.1758455;24.8042503;60.1756644;-1;1;0;1;9.3538548201e-05;261.4540903987;24.8043313;60.1757256
60.1757256;24.8043313;541001124;5153;footway;Länsituuli;;B;0;1;F;F;24.8051112;60.1758455;24.8042503;60.1756644;0;0;0;0;0;216.8208430515;24.8043313;60.1757256
60.1756695;24.8042893;541001124;5153;footway;Länsituuli;;B;0;1;F;F;24.8051112;60.1758455;24.8042503;60.1756644;-1;1;0;1;7.0080025687e-05;216.8208430515;24.8042893;60.1756695
60.1756695;24.8042893;541001124;5153;footway;Länsituuli;;B;0;1;F;F;24.8051112;60.1758455;24.8042503;60.1756644;0;0;0;0;0;262.5497509378;24.8042893;60.1756695
60.1756644;24.8042503;541001124;5153;footway;Länsituuli;;B;0;1;F;F;24.8051112;60.1758455;24.8042503;60.1756644;-1;1;0;1;3.9332048002e-05;262.5497509378;24.8042503;60.1756644
60.1764829;24.804946;541001125;5152;cycleway;;;B;0;0;F;F;24.804946;60.1764829;24.8054883;60.176683;0;0;0;0;0;82.276243883;24.804946;60.1764829
60.1764963;24.8050448;541001125;5152;cycleway;;;B;0;0;F;F;24.804946;60.1764829;24.8054883;60.176683;-1;1;0;1;9.9704563586e-05;82.276243883;24.8050448;60.1764963
60.1764963;24.8050448;541001125;5152;cycleway;;;B;0;0;F;F;24.804946;60.1764829;24.8054883;60.176683;0;0;0;0;0;68.1583358743;24.8050448;60.1764963
60.1765553;24.805192;541001125;5152;cycleway;;;B;0;0;F;F;24.804946;60.1764829;24.8054883;60.176683;-1;1;0;1;0.0001585839;68.1583358743;24.805192;60.1765553
60.1765553;24.805192;541001125;5152;cycleway;;;B;0;0;F;F;24.804946;60.1764829;24.8054883;60.176683;0;0;0;0;0;68.259595366;24.805192;60.1765553
60.1766199;24.805354;541001125;5152;cycleway;;;B;0;0;F;F;24.804946;60.1764829;24.8054883;60.176683;-1;1;0;1;0.0001744052;68.259595366;24.805354;60.1766199
60.1766199;24.805354;541001125;5152;cycleway;;;B;0;0;F;F;24.804946;60.1764829;24.8054883;60.176683;0;0;0;0;0;64.8338140547;24.805354;60.1766199
60.176683;24.8054883;541001125;5152;cycleway;;;B;0;0;F;F;24.804946;60.1764829;24.8054883;60.176683;-1;1;0;1;0.000148385;64.8338140547;24.8054883;60.176683
60.1773691;24.8054895;541469717;5153;footway;;;B;0;0;F;F;24.8054895;60.1773691;24.8055425;60.1773763;0;0;0;0;0;82.2637809893;24.8054895;60.1773691
60.1773763;24.8055425;541469717;5153;footway;;;B;0;0;F;F;24.8054895;60.1773691;24.8055425;60.1773763;-1;1;0;1;5.3486820808e-05;82.2637809893;24.8055425;60.1773763
60.1752814;24.804655;542139658;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8044708;60.1756586;0;0;0;0;0;60.7065454449;24.804655;60.1752814
60.1753099;24.8047058;542139658;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8044708;60.1756586;-1;1;0;1;5.8248519294e-05;60.7065454449;24.8047058;60.1753099
60.1753099;24.8047058;542139658;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8044708;60.1756586;0;0;0;0;0;332.0503288693;24.8047058;60.1753099
60.1753802;24.8046685;542139658;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8044708;60.1756586;-1;1;0;1;7.9582535771e-05;332.0503288693;24.8046685;60.1753802
60.1753802;24.8046685;542139658;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8044708;60.1756586;0;0;0;0;0;261.9554775392;24.8046685;60.1753802
60.1753749;24.804631;542139658;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8044708;60.1756586;-1;1;0;1;3.7872681445e-05;261.9554775392;24.804631;60.1753749
60.1753749;24.804631;542139658;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8044708;60.1756586;0;0;0;0;0;330.5524668189;24.804631;60.1753749
60.1754748;24.8045746;542139658;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8044708;60.1756586;-1;1;0;1;0.0001147213;330.5524668189;24.8045746;60.1754748
60.1754748;24.8045746;542139658;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8044708;60.1756586;0;0;0;0;0;330.5446589011;24.8045746;60.1754748
60.1756586;24.8044708;542139658;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8044708;60.1756586;-1;1;0;1;0.000211085;330.5446589011;24.8044708;60.1756586
60.1752814;24.804655;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;0;0;0;0;0;95.2201721051;24.804655;60.1752814
60.1752759;24.8047152;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;-1;1;0;1;6.0450723734e-05;95.2201721051;24.8047152;60.1752759
60.1752759;24.8047152;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;0;0;0;0;0;60.1199873975;24.8047152;60.1752759
60.1753021;24.8047608;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;-1;1;0;1;5.2590873733e-05;60.1199873975;24.8047608;60.1753021
60.1753021;24.8047608;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;0;0;0;0;0;331.7107067007;24.8047608;60.1753021
60.1755704;24.8046164;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;-1;1;0;1;0.0003046904;331.7107067007;24.8046164;60.1755704
60.1755704;24.8046164;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;0;0;0;0;0;331.7534195019;24.8046164;60.1755704
60.1756335;24.8045825;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;-1;1;0;1;7.1629742432e-05;331.7534195019;24.8045825;60.1756335
60.1756335;24.8045825;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;0;0;0;0;0;314.9999989822;24.8045825;60.1756335
60.1756336;24.8045824;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;-1;1;0;1;1.4142135e-07;314.9999989822;24.8045824;60.1756336
60.1756336;24.8045824;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;0;0;0;0;0;82.4665066373;24.8045824;60.1756336
60.1756612;24.8047911;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;-1;1;0;1;0.0002105171;82.4665066373;24.8047911;60.1756612
60.1756612;24.8047911;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;0;0;0;0;0;81.7742852537;24.8047911;60.1756612
60.1756709;24.8048582;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;-1;1;0;1;6.7797492581e-05;81.7742852537;24.8048582;60.1756709
60.1756709;24.8048582;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;0;0;0;0;0;82.5253866231;24.8048582;60.1756709
60.1757542;24.8054931;542318225;5153;footway;;;B;0;0;F;T;24.804655;60.1752814;24.8054931;60.1757542;-1;1;0;1;0.0006403412;82.5253866231;24.8054931;60.1757542
60.1751448;24.8056064;542745793;5153;footway;;;B;0;1;F;F;24.8056064;60.1751448;24.8056863;60.175155;0;0;0;0;0;82.7249950435;24.8056064;60.1751448
60.175155;24.8056863;542745793;5153;footway;;;B;0;1;F;F;24.8056064;60.1751448;24.8056863;60.175155;-1;1;0;1;8.0548432638e-05;82.7249950435;24.8056863;60.175155
60.1755276;24.8054786;542745794;5153;footway;;;B;0;1;F;F;24.8054786;60.1755276;24.8054084;60.1755178;0;0;0;0;0;262.0528045402;24.8054786;60.1755276
60.1755178;24.8054084;542745794;5153;footway;;;B;0;1;F;F;24.8054786;60.1755276;24.8054084;60.1755178;-1;1;0;1;7.0880744917e-05;262.0528045402;24.8054084;60.1755178
60.1752812;24.805317;542745795;5153;footway;;;B;0;1;F;F;24.805317;60.1752812;24.8052369;60.1754809;0;0;0;0;0;331.3895403346;24.805317;60.1752812
60.175477;24.8052102;542745795;5153;footway;;;B;0;1;F;F;24.805317;60.1752812;24.8052369;60.1754809;-1;1;0;1;0.0002230334;331.3895403346;24.8052102;60.175477
60.175477;24.8052102;542745795;5153;footway;;;B;0;1;F;F;24.805317;60.1752812;24.8052369;60.1754809;0;0;0;0;0;81.689722841;24.8052102;60.175477
60.1754809;24.8052369;542745795;5153;footway;;;B;0;1;F;F;24.805317;60.1752812;24.8052369;60.1754809;-1;1;0;1;2.6983328185e-05;81.689722841;24.8052369;60.1754809
60.1754871;24.8051676;542745796;5153;footway;;;B;0;2;T;F;24.8051676;60.1754871;24.8052283;60.175496;0;0;0;0;0;81.6585725343;24.8051676;60.1754871
60.175496;24.8052283;542745796;5153;footway;;;B;0;2;T;F;24.8051676;60.1754871;24.8052283;60.175496;-1;1;0;1;6.1349001621e-05;81.6585725343;24.8052283;60.175496
60.17625;24.805533;549320774;5141;service;;;B;0;-2;F;T;24.805533;60.17625;24.8027703;60.1758539;0;0;0;0;0;261.8408650769;24.805533;60.17625
60.1758539;24.8027703;549320774;5141;service;;;B;0;-2;F;T;24.805533;60.17625;24.8027703;60.1758539;-1;1;0;1;0.0027909508;261.8408650769;24.8027703;60.1758539
60.1759135;24.8057281;549320776;5141;service;;;B;0;-2;F;T;24.8057281;60.1759135;24.8029633;60.1755208;0;0;0;0;0;261.9160330078;24.8057281;60.1759135
60.1755208;24.8029633;549320776;5141;service;;;B;0;-2;F;T;24.8057281;60.1759135;24.8029633;60.1755208;-1;1;0;1;0.0027925494;261.9160330078;24.8029633;60.1755208
60.1753008;24.8030908;549320777;5141;service;;;B;0;-2;F;T;24.8007341;60.1749661;24.8030908;60.1753008;-1;1;0;1;0.0023803485;81.9168736659;24.8030908;60.1753008
60.1756935;24.8058556;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;0;0;0;0;0;329.9057585231;24.8058556;60.1756935
60.1759135;24.8057281;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;-1;1;0;1;0.0002542759;329.9057585231;24.8057281;60.1759135
60.1759135;24.8057281;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;0;0;0;0;0;329.8951863049;24.8057281;60.1759135
60.17625;24.805533;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;-1;1;0;1;0.0003889682;329.8951863049;24.805533;60.17625
60.17625;24.805533;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;0;0;0;0;0;329.9046398183;24.805533;60.17625
60.1765114;24.8053815;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;-1;1;0;1;0.0003021295;329.9046398183;24.8053815;60.1765114
60.1765114;24.8053815;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;0;0;0;0;0;261.841156422;24.8053815;60.1765114
60.1761153;24.8026187;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;-1;1;0;1;0.0027910498;261.841156422;24.8026187;60.1761153
60.1761153;24.8026187;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;0;0;0;0;0;149.8882350548;24.8026187;60.1761153
60.1758539;24.8027703;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;-1;1;0;1;0.0003021796;149.8882350548;24.8027703;60.1758539
60.1758539;24.8027703;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;0;0;0;0;0;149.911757959;24.8027703;60.1758539
60.1755208;24.8029633;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;-1;1;0;1;0.0003849735;149.911757959;24.8029633;60.1755208
60.1755208;24.8029633;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;0;0;0;0;0;149.9057585231;24.8029633;60.1755208
60.1753008;24.8030908;549320778;5141;service;;;B;0;-2;F;T;24.8058556;60.1756935;24.8030908;60.1753008;-1;1;0;1;0.0002542759;149.9057585231;24.8030908;60.1753008
60.1764473;24.8090641;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;0;0;0;0;0;334.416131709;24.8090641;60.1764473
60.1765321;24.8090235;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;-1;1;0;1;9.4018083371e-05;334.416131709;24.8090235;60.1765321
60.1765321;24.8090235;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;0;0;0;0;0;322.5720790664;24.8090235;60.1765321
60.1766169;24.8089586;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;-1;1;0;1;0.0001067851;322.5720790664;24.8089586;60.1766169
60.1766169;24.8089586;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;0;0;0;0;0;306.6855828132;24.8089586;60.1766169
60.1766429;24.8089237;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;-1;1;0;1;4.3520225182e-05;306.6855828132;24.8089237;60.1766429
60.1766429;24.8089237;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;0;0;0;0;0;300.9866473764;24.8089237;60.1766429
60.176665;24.8088869;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;-1;1;0;1;4.2926099288e-05;300.9866473764;24.8088869;60.176665
60.176665;24.8088869;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;0;0;0;0;0;296.6128773615;24.8088869;60.176665
60.176689;24.808839;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;-1;1;0;1;5.3576207409e-05;296.6128773615;24.808839;60.176689
60.176689;24.808839;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;0;0;0;0;0;289.4044424795;24.808839;60.176689
60.1767157;24.8087632;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;-1;1;0;1;8.0364979933e-05;289.4044424795;24.8087632;60.1767157
60.1767157;24.8087632;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;0;0;0;0;0;281.7763735633;24.8087632;60.1767157
60.1767334;24.8086783;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;-1;1;0;1;8.6725428798e-05;281.7763735633;24.8086783;60.1767334
60.1767334;24.8086783;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;0;0;0;0;0;274.7359112195;24.8086783;60.1767334
60.1767419;24.8085757;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;-1;1;0;1;0.0001029515;274.7359112195;24.8085757;60.1767419
60.1767419;24.8085757;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;0;0;0;0;0;269.8921999763;24.8085757;60.1767419
60.1767417;24.8084694;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;-1;1;0;1;0.0001063002;269.8921999763;24.8084694;60.1767417
60.1767417;24.8084694;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;0;0;0;0;0;261.355349398;24.8084694;60.1767417
60.1767159;24.8082997;549320782;5141;service;;;B;0;-1;F;T;24.8090641;60.1764473;24.8082997;60.1767159;-1;1;0;1;0.00017165;261.355349398;24.8082997;60.1767159
60.1768036;24.8070777;549320783;5141;service;;;F;0;-1;F;T;24.8070777;60.1768036;24.8075596;60.1759235;0;0;0;0;0;151.2970286367;24.8070777;60.1768036
60.1759235;24.8075596;549320783;5141;service;;;F;0;-1;F;T;24.8070777;60.1768036;24.8075596;60.1759235;-1;1;0;1;0.001003396;151.2970286367;24.8075596;60.1759235
60.1758878;24.8072957;549320784;5141;service;;;F;0;-1;F;T;24.8072957;60.1758878;24.8068138;60.1767679;0;0;0;0;0;331.2970286369;24.8072957;60.1758878
60.1767679;24.8068138;549320784;5141;service;;;F;0;-1;F;T;24.8072957;60.1758878;24.8068138;60.1767679;-1;1;0;1;0.001003396;331.2970286369;24.8068138;60.1767679
60.1767322;24.80655;549320785;5141;service;;;F;0;-1;F;T;24.80655;60.1767322;24.8070318;60.175852;0;0;0;0;0;151.3047792808;24.80655;60.1767322
60.175852;24.8070318;549320785;5141;service;;;F;0;-1;F;T;24.80655;60.1767322;24.8070318;60.175852;-1;1;0;1;0.0010034357;151.3047792808;24.8070318;60.175852
60.1758163;24.806768;549320786;5141;service;;;F;0;-1;F;T;24.806768;60.1758163;24.8062861;60.1766964;0;0;0;0;0;331.2970286367;24.806768;60.1758163
60.1766964;24.8062861;549320786;5141;service;;;F;0;-1;F;T;24.806768;60.1758163;24.8062861;60.1766964;-1;1;0;1;0.001003396;331.2970286367;24.8062861;60.1766964
60.1766607;24.8060222;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;151.2997708222;24.8060222;60.1766607
60.1757805;24.8065041;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0010034838;151.2997708222;24.8065041;60.1757805
60.1757805;24.8065041;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;82.2745608062;24.8065041;60.1757805
60.1758163;24.806768;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0002663172;82.2745608062;24.806768;60.1758163
60.1758163;24.806768;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;82.2929953772;24.806768;60.1758163
60.175852;24.8070318;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0002662047;82.2929953772;24.8070318;60.175852
60.175852;24.8070318;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;82.2745608062;24.8070318;60.175852
60.1758878;24.8072957;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0002663172;82.2745608062;24.8072957;60.1758878
60.1758878;24.8072957;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;82.2958807214;24.8072957;60.1758878
60.1759235;24.8075596;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0002663038;82.2958807214;24.8075596;60.1759235
60.1759235;24.8075596;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;82.2958807229;24.8075596;60.1759235
60.1759592;24.8078235;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0002663038;82.2958807229;24.8078235;60.1759592
60.1759592;24.8078235;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;331.2951762289;24.8078235;60.1759592
60.176703;24.8074162;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0008480164;331.2951762289;24.8074162;60.176703
60.176703;24.8074162;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;331.3248326022;24.8074162;60.176703
60.1768394;24.8073416;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0001554674;331.3248326022;24.8073416;60.1768394
60.1768394;24.8073416;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;262.2745608062;24.8073416;60.1768394
60.1768036;24.8070777;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0002663172;262.2745608062;24.8070777;60.1768036
60.1768036;24.8070777;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;262.2958807229;24.8070777;60.1768036
60.1767679;24.8068138;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0002663038;262.2958807229;24.8068138;60.1767679
60.1767679;24.8068138;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;262.2929953757;24.8068138;60.1767679
60.1767322;24.80655;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0002662047;262.2929953757;24.80655;60.1767322
60.1767322;24.80655;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;262.2745608062;24.80655;60.1767322
60.1766964;24.8062861;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0002663172;262.2745608062;24.8062861;60.1766964
60.1766964;24.8062861;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;0;0;0;0;0;262.2958807229;24.8062861;60.1766964
60.1766607;24.8060222;549320787;5141;service;;;F;0;-1;F;T;24.8060222;60.1766607;24.8060222;60.1766607;-1;1;0;1;0.0002663038;262.2958807229;24.8060222;60.1766607
60.1756935;24.8058556;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;0;0;0;0;0;80.8470608421;24.8058556;60.1756935
60.1758601;24.8068896;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;-1;1;0;1;0.0010473355;80.8470608421;24.8068896;60.1758601
60.1758601;24.8068896;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;0;0;0;0;0;72.1116552184;24.8068896;60.1758601
60.1758713;24.8069243;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;-1;1;0;1;3.6462720684e-05;72.1116552184;24.8069243;60.1758713
60.1758713;24.8069243;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;0;0;0;0;0;69.1863509103;24.8069243;60.1758713
60.1758824;24.8069535;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;-1;1;0;1;3.1238597921e-05;69.1863509103;24.8069535;60.1758824
60.1758824;24.8069535;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;0;0;0;0;0;51.7889745725;24.8069535;60.1758824
60.1759046;24.8069817;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;-1;1;0;1;3.5889831433e-05;51.7889745725;24.8069817;60.1759046
60.1759046;24.8069817;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;0;0;0;0;0;39.9908604246;24.8069817;60.1759046
60.1759319;24.8070046;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;-1;1;0;1;3.563285001e-05;39.9908604246;24.8070046;60.1759319
60.1759319;24.8070046;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;0;0;0;0;0;17.4364306788;24.8070046;60.1759319
60.1759596;24.8070133;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;-1;1;0;1;2.9034117859e-05;17.4364306788;24.8070133;60.1759596
60.1759596;24.8070133;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;0;0;0;0;0;342.0170795038;24.8070133;60.1759596
60.1759901;24.8070034;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;-1;1;0;1;3.2066493418e-05;342.0170795038;24.8070034;60.1759901
60.1759901;24.8070034;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;0;0;0;0;0;328.4957332831;24.8070034;60.1759901
60.1760211;24.8069844;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;-1;1;0;1;3.6359317924e-05;328.4957332831;24.8069844;60.1760211
60.1760211;24.8069844;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;0;0;0;0;0;314.0735449326;24.8069844;60.1760211
60.1761154;24.806887;549320788;5141;service;;;F;0;-2;F;T;24.8058556;60.1756935;24.806887;60.1761154;-1;1;0;1;0.0001355701;314.0735449326;24.806887;60.1761154
60.1761154;24.806887;549320789;5141;service;;;F;0;-2;F;T;24.806887;60.1761154;24.8057281;60.1759135;0;0;0;0;0;223.3042386798;24.806887;60.1761154
60.1760841;24.8068575;549320789;5141;service;;;F;0;-2;F;T;24.806887;60.1761154;24.8057281;60.1759135;-1;1;0;1;4.3010928846e-05;223.3042386798;24.8068575;60.1760841
60.1760841;24.8068575;549320789;5141;service;;;F;0;-2;F;T;24.806887;60.1761154;24.8057281;60.1759135;0;0;0;0;0;239.5641843742;24.8068575;60.1760841
60.1760643;24.8068238;549320789;5141;service;;;F;0;-2;F;T;24.806887;60.1761154;24.8057281;60.1759135;-1;1;0;1;3.9086186816e-05;239.5641843742;24.8068238;60.1760643
60.1760643;24.8068238;549320789;5141;service;;;F;0;-2;F;T;24.806887;60.1761154;24.8057281;60.1759135;0;0;0;0;0;251.1495979574;24.8068238;60.1760643
60.1760488;24.8067784;549320789;5141;service;;;F;0;-2;F;T;24.806887;60.1761154;24.8057281;60.1759135;-1;1;0;1;4.7973013249e-05;251.1495979574;24.8067784;60.1760488
60.1760488;24.8067784;549320789;5141;service;;;F;0;-2;F;T;24.806887;60.1761154;24.8057281;60.1759135;0;0;0;0;0;256.3197964704;24.8067784;60.1760488
